ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11110,종로구,17500,숭인동,1,대지,0766,0000,종로청계힐스테이트,2024-01-27,80000,59.94,0.0,11.0,,,2009,아파트,중개거래,서울 종로구
2024,11350,노원구,10500,상계동,1,대지,0720,0000,상계주공6(고층),2024-01-27,62500,59.28,0.0,11.0,,,1988,아파트,중개거래,서울 노원구
2024,11710,송파구,10700,가락동,1,대지,0096,0001,우성,2024-01-27,140000,109.25,0.0,12.0,,,1986,아파트,중개거래,서울 송파구
2024,11650,서초구,10800,서초동,1,대지,1682,0000,서초래미안,2024-01-27,203000,84.97,0.0,15.0,,,2003,아파트,중개거래,서울 서초구
2024,11590,동작구,10100,노량진동,1,대지,0323,0000,우성,2024-01-27,79000,59.82,0.0,17.0,,,1997,아파트,중개거래,서울 동작구
2024,11350,노원구,10600,중계동,1,대지,0590,0000,신안,2024-01-27,64000,59.97,0.0,7.0,,,1999,아파트,중개거래,서울 노원구
2024,11500,강서구,10300,화곡동,1,대지,0410,0237,신흥아너스빌(410-237),2024-01-27,22500,59.76,34.44,4.0,,,2010,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11290,성북구,10300,돈암동,1,대지,0524,0000,일신건영휴먼빌아파트,2024-01-27,72000,84.98,0.0,14.0,,,2005,아파트,중개거래,서울 성북구
2024,11110,종로구,18300,평창동,1,대지,0145,0005,일성빌라트,2024-01-27,70500,84.99,0.0,3.0,,,1996,아파트,중개거래,서울 종로구
2024,11380,은평구,10800,역촌동,1,대지,0033,0041,신흥아너스빌,2024-01-27,31500,67.72,39.24,2.0,,,2009,연립다세대,중개거래,서울 은평구
2024,11530,구로구,10800,오류동,1,대지,0186,0001,우남빌라(가나다),2024-01-27,48000,43.45,55.7,2.0,,,1987,연립다세대,중개거래,서울 구로구
2024,11590,동작구,10200,상도동,1,대지,0126,0073,석경트라움,2024-01-27,27000,41.71,23.51,4.0,,,2013,연립다세대,중개거래,서울 동작구
2024,11740,강동구,10500,길동,1,대지,0470,0000,현대1,2024-01-27,85000,84.96,0.0,7.0,,,1996,아파트,중개거래,"경기 시흥시, 서울 강동구"
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2024-01-27,112000,84.98,0.0,17.0,,,2021,아파트,중개거래,"서울 관악구, 서울 동작구"
2024,11470,양천구,10200,목동,1,대지,0771,0031,인우,2024-01-27,64000,74.98,0.0,5.0,,,2002,아파트,중개거래,서울 양천구
2024,11650,서초구,10600,잠원동,1,대지,0054,0007,신화,2024-01-27,163000,84.85,0.0,1.0,,,1997,아파트,중개거래,서울 서초구
2024,11200,성동구,10200,하왕십리동,1,대지,1064,0000,왕십리지웰,2024-01-27,61000,84.96,0.0,7.0,,,2009,아파트,직거래,
2024,11620,관악구,10100,봉천동,1,대지,1703,0000,봉천동아,2024-01-27,66000,59.76,0.0,10.0,,,2000,아파트,중개거래,"서울 관악구, 서울 동작구"
2024,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,2024-01-27,99000,59.96,0.0,12.0,,,2000,아파트,중개거래,서울 성동구
2024,11200,성동구,10200,하왕십리동,1,대지,1002,0000,왕십리KCC스위첸,2024-01-27,99000,68.11,0.0,3.0,,,2016,아파트,중개거래,서울 성동구
2024,11590,동작구,10200,상도동,1,대지,0363,0164,상도휴엔하임,2024-01-27,14400,14.7,0.0,8.0,,,2016,아파트,중개거래,서울 동작구
2024,11215,광진구,10300,구의동,1,대지,0021,0034,이화그린빌리지,2024-01-27,18500,36.79,19.83,4.0,,,1994,연립다세대,중개거래,서울 광진구
2024,11560,영등포구,12800,양평동4가,1,대지,0094,0000,삼호한숲,2024-01-27,78300,59.96,0.0,11.0,,,2000,아파트,중개거래,서울 영등포구
2024,11500,강서구,10300,화곡동,1,대지,0046,0195,현대홈타운(46-195),2024-01-27,15500,29.86,21.49,2.0,,,2010,연립다세대,중개거래,서울 강서구
2024,11470,양천구,10200,목동,1,대지,0796,0010,올림푸스(796-10),2024-01-27,23000,42.11,24.49,4.0,,,2011,연립다세대,중개거래,서울 양천구
2024,11410,서대문구,11700,연희동,1,대지,0122,0003,정연 지오빌,2024-01-27,10500,19.44,25.26,5.0,,,2002,오피스텔,중개거래,서울 은평구
2024,11560,영등포구,11100,당산동1가,1,대지,0016,0001,진로,2024-01-27,100000,84.87,0.0,14.0,,,1997,아파트,중개거래,서울 영등포구
2024,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),2024-01-27,70500,68.8,0.0,8.0,,,1992,아파트,중개거래,서울 관악구
2024,11440,마포구,10500,용강동,1,대지,0508,0000,이편한세상마포리버파크,2024-01-27,148250,59.98,0.0,11.0,,,2016,아파트,중개거래,서울 마포구
2024,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,2024-01-27,46000,48.93,62.01,15.0,,,null,오피스텔,중개거래,서울 송파구
2024,11470,양천구,10300,신월동,1,대지,0541,0001,오투힐,2024-01-27,34000,61.02,0.0,2.0,,,2003,아파트,중개거래,서울 양천구
2024,11215,광진구,10500,자양동,1,대지,0598,0002,오렌지하우스(598-2),2024-01-27,67000,43.62,26.65,6.0,,,2021,연립다세대,중개거래,서울 광진구
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2024-01-27,112000,84.98,0.0,17.0,,20240207,2021,아파트,중개거래,"서울 관악구, 서울 동작구"
2024,11545,금천구,10300,시흥동,1,대지,0892,0025,신한예가B동(892-25),2024-01-27,33500,50.35,32.63,2.0,,,2014,연립다세대,중개거래,서울 금천구
2024,11470,양천구,10300,신월동,1,대지,0456,0002,예원빌리지,2024-01-27,24000,46.65,30.5,2.0,,,2009,연립다세대,중개거래,서울 양천구
2024,11710,송파구,10700,가락동,,,,,,2024-01-27,138000,178.02,116.0,0.0,,,1988,단독다가구,중개거래,서울 송파구
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2024-01-27,91000,59.99,0.0,2.0,,,2021,아파트,중개거래,서울 동작구
2024,11200,성동구,10900,금호동1가,1,대지,0280,0000,이편한세상금호파크힐스,2024-01-27,135500,59.95,0.0,11.0,,,2019,아파트,중개거래,서울 성동구
2024,11230,동대문구,10600,장안동,1,대지,0431,0005,신부파스칼텔,2024-01-27,8000,22.98,29.77,2.0,,,2003,오피스텔,중개거래,서울 동대문구
2024,11350,노원구,10200,월계동,1,대지,0013,0000,삼호3,2024-01-27,69500,59.22,0.0,1.0,,,1986,아파트,중개거래,서울 노원구
2024,11560,영등포구,13200,신길동,,,,,,2024-01-27,59800,113.47,75.0,0.0,,,1993,단독다가구,중개거래,서울 영등포구
2024,11230,동대문구,10600,장안동,1,대지,0431,0005,신부파스칼텔,2024-01-27,8200,22.7,29.4,5.0,,,2003,오피스텔,중개거래,서울 동대문구
2024,11320,도봉구,10700,창동,1,대지,0825,0000,북한산아이파크5차,2024-01-27,84500,84.45,0.0,3.0,,,2004,아파트,중개거래,서울 도봉구
2024,11410,서대문구,11700,연희동,1,대지,0745,0000,연희자이엘라,2024-01-27,15000,13.64,0.0,5.0,,,2014,아파트,중개거래,서울 서대문구
2024,11440,마포구,10800,대흥동,1,대지,0012,0027,이대역 푸르지오 시티,2024-01-27,24000,28.8,39.6,4.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11410,서대문구,11200,대현동,1,대지,0040,0038,이대역 STARGATE,2024-01-27,27800,19.12,29.41,18.0,,,2021,오피스텔,중개거래,서울 마포구
2024,11380,은평구,10900,신사동,1,대지,0300,0090,포레온,2024-01-27,42000,53.43,40.0,2.0,,20240318,2023,연립다세대,직거래,
2024,11680,강남구,10100,역삼동,1,대지,0757,0000,역삼래미안,2024-01-27,187500,59.4,0.0,22.0,,,2005,아파트,중개거래,서울 강남구
2024,11410,서대문구,11200,대현동,1,대지,0040,0038,이대역 STARGATE,2024-01-27,27500,19.06,29.37,12.0,,,2021,오피스텔,중개거래,서울 마포구
2024,11470,양천구,10200,목동,1,대지,0502,0005,이가채,2024-01-27,23000,29.63,20.0,2.0,,,2013,연립다세대,중개거래,서울 양천구
2024,11470,양천구,10100,신정동,1,대지,1259,0000,신트리1,2024-01-27,60000,49.95,0.0,15.0,,,1999,아파트,중개거래,서울 양천구
2024,11350,노원구,10500,상계동,1,대지,0749,0005,상계주공4(고층),2024-01-27,40000,37.46,0.0,6.0,,,1988,아파트,중개거래,서울 노원구
2024,11380,은평구,10900,신사동,1,대지,0360,0000,신사성원,2024-01-27,53000,59.94,0.0,14.0,,,2000,아파트,중개거래,서울 은평구
2024,11710,송파구,10100,잠실동,1,대지,0027,0000,주공아파트 5단지,2024-01-27,267000,82.51,0.0,15.0,,,1978,아파트,중개거래,서울 송파구
2024,11380,은평구,10500,구산동,1,대지,0006,0021,샤론래미안,2024-01-27,31000,75.79,32.65,4.0,,,2011,연립다세대,중개거래,서울 은평구
2024,11380,은평구,10800,역촌동,1,대지,0041,0034,현대공간아트(41-34),2024-01-27,19500,46.28,20.51,3.0,,,1994,연립다세대,중개거래,서울 은평구
2024,11305,강북구,10100,미아동,1,대지,0160,0003,푸르지오시티,2024-01-27,13000,18.65,0.0,4.0,,,2014,아파트,중개거래,서울 강북구
2024,11305,강북구,10300,수유동,1,대지,0535,0201,현대그랑빌(B),2024-01-27,15000,36.18,21.41,3.0,,,2000,연립다세대,중개거래,서울 강북구
2024,11215,광진구,10500,자양동,1,대지,0643,0042,현대리버빌B동,2024-01-27,47700,52.71,30.6,2.0,,,2002,연립다세대,중개거래,서울 광진구
2024,11215,광진구,10100,중곡동,1,대지,0081,0014,롯데빌리지,2024-01-27,29000,54.23,27.0,4.0,,,2002,연립다세대,중개거래,서울 광진구
2024,11440,마포구,11700,신정동,1,대지,0030,0000,서강GS,2024-01-27,70000,59.98,0.0,3.0,,,1999,아파트,직거래,
2024,11680,강남구,11800,도곡동,1,대지,0467,0019,현대비젼21,2024-01-27,48000,35.0,0.0,27.0,,,1999,아파트,중개거래,서울 강남구
2024,11290,성북구,13400,길음동,1,대지,1289,0000,롯데캐슬클라시아,2024-01-27,99000,59.88,0.0,5.0,,,2022,아파트,중개거래,서울 성북구
2024,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2024-01-27,112500,59.99,0.0,28.0,,,2008,아파트,중개거래,서울 강동구
2024,11260,중랑구,10100,면목동,1,대지,1502,0000,현대,2024-01-27,67500,84.81,0.0,5.0,,,1994,아파트,중개거래,서울 중랑구
2024,11410,서대문구,11700,연희동,1,대지,0086,0004,라이프연희빌라,2024-01-27,178000,162.9,109.19,2.0,,,1993,연립다세대,중개거래,"서울 서대문구, 서울 용산구"
2024,11350,노원구,10200,월계동,1,대지,0922,0000,서광,2024-01-27,55500,59.96,0.0,6.0,,,1994,아파트,중개거래,서울 노원구
2024,11215,광진구,10100,중곡동,1,대지,0297,0001,풍경채(297-1),2024-01-27,41000,43.34,26.0,3.0,,,2014,연립다세대,중개거래,서울 광진구
2024,11215,광진구,10700,화양동,,,,,,2024-01-27,284000,422.4,164.3,0.0,,,1995,단독다가구,중개거래,서울 강남구
2024,11410,서대문구,11000,북아현동,1,대지,1011,0000,신촌푸르지오,2024-01-27,122000,59.88,0.0,17.0,,,2015,아파트,중개거래,서울 서대문구
2024,11215,광진구,10300,구의동,1,대지,0669,0000,에버그린,2024-01-27,34000,26.41,19.4,4.0,,,2019,연립다세대,중개거래,서울 광진구
2024,11440,마포구,11100,신수동,1,대지,0462,0000,신촌숲아이파크,2024-01-27,143500,59.75,0.0,26.0,,,2019,아파트,중개거래,서울 마포구
2024,11680,강남구,10300,개포동,1,대지,1280,0000,래미안블레스티지,2024-01-27,200000,59.97,0.0,9.0,,,2019,아파트,중개거래,서울 강남구
2024,11410,서대문구,11800,홍은동,1,대지,0467,0000,북한산두산위브,2024-01-27,72500,59.42,0.0,4.0,,,2020,아파트,중개거래,서울 서대문구
2024,11650,서초구,10800,서초동,1,대지,1333,0000,신동아아파트(1차),2024-01-27,218000,101.6,0.0,7.0,,,1978,아파트,중개거래,서울 서초구
2024,11590,동작구,10100,노량진동,1,대지,0325,0000,신동아리버파크,2024-01-27,102000,84.88,0.0,22.0,,,2001,아파트,중개거래,서울 동작구
2024,11170,용산구,13600,보광동,1,대지,0448,0000,신동아1,2024-01-27,240000,84.93,0.0,10.0,,,1992,아파트,중개거래,서울 용산구
2024,11230,동대문구,10900,휘경동,1,대지,0246,0000,맥스타워,2024-01-27,17000,16.76,25.95,3.0,,,2021,오피스텔,중개거래,서울 동대문구
2024,11620,관악구,10200,신림동,1,대지,1482,0018,메트로타운4차,2024-01-27,26000,29.85,19.24,5.0,,,2017,연립다세대,중개거래,서울 관악구
2024,11530,구로구,10700,개봉동,1,대지,0478,0000,한진,2024-01-27,59000,84.96,0.0,17.0,,,2000,아파트,중개거래,서울 구로구
2024,11680,강남구,11500,수서동,1,대지,0736,0000,신동아,2024-01-27,92000,33.18,0.0,4.0,,,1992,아파트,중개거래,서울 강남구
2024,11590,동작구,10400,본동,1,대지,0481,0000,신동아,2024-01-27,95000,84.46,0.0,9.0,,,1993,아파트,중개거래,서울 동작구
2024,11620,관악구,10200,신림동,1,대지,1482,0018,메트로타운4차,2024-01-27,26000,29.85,19.24,5.0,,,2017,연립다세대,중개거래,서울 관악구
2024,11200,성동구,10700,행당동,1,대지,0344,0000,신동아,2024-01-27,84700,59.97,0.0,8.0,,,1995,아파트,중개거래,서울 성동구
2024,11740,강동구,10100,명일동,1,대지,0332,0000,명일엘지,2024-01-27,86000,84.9,0.0,2.0,,,1999,아파트,중개거래,서울 강동구
2024,11500,강서구,10100,염창동,1,대지,0293,0000,한강동아,2024-01-27,69750,59.97,0.0,4.0,,,1998,아파트,중개거래,서울 강서구
2024,11530,구로구,10200,구로동,1,대지,1267,0000,신도림태영타운,2024-01-27,82500,59.88,0.0,15.0,,,2000,아파트,중개거래,서울 구로구
2024,11530,구로구,10100,신도림동,1,대지,0337,0000,신도림1차푸르지오,2024-01-27,68000,78.03,114.24,6.0,,,2007,오피스텔,중개거래,서울 구로구
2024,11140,중구,16200,신당동,1,대지,0856,0000,신당KCC스위첸,2024-01-27,106000,72.27,0.0,10.0,,,2019,아파트,중개거래,서울 중구
2024,11230,동대문구,10500,답십리동,1,대지,0464,0001,신답극동,2024-01-27,51000,46.53,0.0,10.0,,,1987,아파트,중개거래,서울 동대문구
2024,11470,양천구,10300,신월동,1,대지,0523,0006,모던그린힐,2024-01-27,31500,69.75,39.24,5.0,,,2009,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11140,중구,17400,만리동2가,1,대지,0176,0001,서울역센트럴자이,2024-01-27,129000,59.98,0.0,24.0,,,2017,아파트,중개거래,서울 중구
2024,11560,영등포구,13300,대림동,1,대지,0629,0035,한성메르디앙,2024-01-27,15000,41.76,52.83,7.0,,,2003,오피스텔,중개거래,서울 영등포구
2024,11260,중랑구,10600,신내동,1,대지,0650,0000,신내6대주,2024-01-27,57000,59.76,0.0,6.0,,,1996,아파트,중개거래,서울 중랑구
2024,11470,양천구,10300,신월동,1,대지,1075,0000,목동센트럴아이파크위브1단지,2024-01-27,102500,84.98,0.0,6.0,,,2020,아파트,중개거래,서울 양천구
2024,11200,성동구,11000,금호동2가,1,대지,0001,0000,신금호파크자이,2024-01-27,128000,59.98,0.0,15.0,,,2016,아파트,중개거래,서울 성동구
2024,11440,마포구,10300,신공덕동,1,대지,0155,0000,신공덕1차삼성래미안1아파트,2024-01-27,113000,59.76,0.0,19.0,,,2000,아파트,중개거래,서울 마포구
2024,11215,광진구,10500,자양동,1,대지,0684,0005,진성빌,2024-01-27,50000,29.7,24.28,2.0,,,2017,연립다세대,중개거래,서울 광진구
2024,11350,노원구,10300,공릉동,1,대지,0715,0000,시영3차(라이프)아파트,2024-01-27,32000,34.44,0.0,14.0,,,1994,아파트,중개거래,서울 노원구
2024,11440,마포구,10400,도화동,1,대지,0002,0066,프라임빌,2024-01-27,52400,32.85,19.83,2.0,,,2010,연립다세대,중개거래,서울 마포구
2024,11440,마포구,12500,성산동,1,대지,0593,0001,벽산상암스마트큐브,2024-01-27,14800,19.2,28.1,5.0,,,2017,오피스텔,중개거래,서울 서초구
2024,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2024-01-27,86500,59.64,0.0,18.0,,,2000,아파트,중개거래,서울 강동구
2024,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2024-01-27,83000,59.64,0.0,15.0,,,2000,아파트,중개거래,서울 강동구
2024,11215,광진구,10500,자양동,1,대지,0652,0037,진연빌2차,2024-01-27,40300,29.99,20.0,2.0,,20240312,2019,연립다세대,중개거래,서울 광진구
2024,11470,양천구,10200,목동,1,대지,0912,0000,목동신시가지5,2024-01-27,167000,65.08,0.0,5.0,,,1986,아파트,중개거래,서울 양천구
2024,11470,양천구,10200,목동,1,대지,0912,0000,목동신시가지5,2024-01-27,255000,115.47,0.0,10.0,,,1986,아파트,중개거래,서울 양천구
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2024-01-27,80500,84.97,0.0,17.0,,,2002,아파트,중개거래,서울 노원구
2024,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2024-01-27,107000,82.94,0.0,5.0,,,2000,아파트,중개거래,서울 강동구
2024,11470,양천구,10200,목동,1,대지,0538,0028,목동하이츠빌라비동,2024-01-27,27000,44.59,21.3,3.0,,,1994,연립다세대,중개거래,서울 양천구
2024,11230,동대문구,10600,장안동,1,대지,0416,0002,슈프림오피스텔,2024-01-27,12700,24.53,30.99,6.0,,,2012,오피스텔,중개거래,서울 동대문구
2024,11710,송파구,11400,마천동,1,대지,0211,0035,삼영빌라,2024-01-27,64500,31.12,15.44,3.0,,,1995,연립다세대,중개거래,서울 송파구
2024,11470,양천구,10300,신월동,1,대지,0987,0001,신월시영,2024-01-27,60200,59.49,0.0,10.0,,,1988,아파트,중개거래,서울 양천구
2024,11350,노원구,10200,월계동,1,대지,0556,0000,주공2,2024-01-27,37000,44.52,0.0,11.0,,,1992,아파트,중개거래,서울 노원구
2024,11380,은평구,10200,녹번동,1,대지,0282,0000,힐스테이트녹번,2024-01-27,103900,84.9,0.0,4.0,,,2019,아파트,중개거래,서울 은평구
2024,11260,중랑구,10400,묵동,1,대지,0302,0009,양지빌라트(302-9),2024-01-27,28500,67.35,30.05,4.0,,,2003,연립다세대,중개거래,서울 중랑구
2024,11680,강남구,11500,수서동,1,대지,0713,0000,수서현대벤쳐빌,2024-01-27,30000,38.79,55.41,10.0,,,2002,오피스텔,중개거래,서울 강남구
2024,11500,강서구,10800,공항동,1,대지,0053,0093,수명그린빌에이동비동,2024-01-27,30000,39.72,27.05,2.0,,,2016,연립다세대,중개거래,서울 강서구
2024,11200,성동구,10200,하왕십리동,1,대지,0990,0000,한신무학,2024-01-27,78000,62.41,0.0,11.0,,,1989,아파트,중개거래,서울 성동구
2024,11710,송파구,10800,문정동,1,대지,0620,0000,송파푸르지오시티,2024-01-27,45500,52.17,68.01,11.0,,,2013,오피스텔,중개거래,서울 송파구
2024,11530,구로구,10600,고척동,1,대지,0334,0000,벽산,2024-01-27,86500,84.88,0.0,13.0,,,2003,아파트,중개거래,서울 구로구
2024,11710,송파구,10900,장지동,1,대지,0849,0000,송파파인타운3단지,2024-01-27,118000,84.94,0.0,8.0,,,2008,아파트,중개거래,서울 송파구
2024,11260,중랑구,10300,중화동,1,대지,0450,0000,한신아파트상가동유치원동(103~109),2024-01-27,52000,50.37,0.0,23.0,,,1997,아파트,중개거래,"서울 동대문구, 서울 중랑구"
2024,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,2024-01-27,138000,59.96,0.0,10.0,,,2016,아파트,중개거래,서울 마포구
2024,11560,영등포구,12400,문래동6가,1,대지,0038,0001,문래베어스타운,2024-01-27,80500,59.95,0.0,11.0,,,1997,아파트,중개거래,서울 영등포구
2024,11470,양천구,10300,신월동,1,대지,0987,0001,신월시영,2024-01-27,60000,59.49,0.0,10.0,,,1988,아파트,중개거래,서울 양천구
2024,11710,송파구,10800,문정동,1,대지,0624,0000,송파 아이파크,2024-01-27,61000,49.98,71.62,4.0,,,2015,오피스텔,중개거래,서울 송파구
2024,11710,송파구,10800,문정동,1,대지,0624,0000,송파 아이파크,2024-01-27,28200,29.88,42.82,5.0,,,2015,오피스텔,중개거래,서울 송파구
2024,11560,영등포구,12100,문래동3가,1,대지,0094,0000,문래힐스테이트,2024-01-27,137000,84.92,0.0,19.0,,,2003,아파트,중개거래,서울 영등포구
2024,11710,송파구,10800,문정동,1,대지,0624,0000,송파 아이파크,2024-01-27,27700,29.83,42.75,11.0,,,2015,오피스텔,중개거래,서울 송파구
2024,11290,성북구,13800,장위동,1,대지,0173,0114,래미안장위퍼스트하이,2024-01-27,98500,84.94,0.0,18.0,,,2020,아파트,중개거래,서울 성북구
2024,11170,용산구,12900,이촌동,1,대지,0300,0023,한강맨숀,2024-01-27,428000,120.56,0.0,5.0,,,1971,아파트,중개거래,서울 용산구
2024,11260,중랑구,10500,망우동,,,,,,2024-01-27,85000,240.08,101.0,0.0,,,1994,단독다가구,중개거래,서울 중랑구
2024,11215,광진구,10300,구의동,1,대지,0668,0000,래미안파크스위트,2024-01-27,135000,84.98,0.0,17.0,,,2018,아파트,중개거래,서울 광진구
2024,11530,구로구,10200,구로동,1,대지,0110,0001,희훈타워빌,2024-01-27,65000,142.59,0.0,7.0,,,1998,아파트,중개거래,인천 계양구
2024,11380,은평구,10900,신사동,1,대지,0140,0001,미성,2024-01-27,59950,63.53,0.0,13.0,,,1987,아파트,중개거래,서울 은평구
2024,11350,노원구,10400,하계동,1,대지,0280,0000,미성,2024-01-27,69000,72.17,0.0,6.0,,,1989,아파트,중개거래,서울 노원구
2024,11710,송파구,11100,방이동,1,대지,0225,0000,한양3,2024-01-27,156000,146.96,0.0,1.0,,,1985,아파트,중개거래,서울 송파구
2024,11290,성북구,13800,장위동,1,대지,0246,0164,세종주택,2024-01-27,56000,46.92,30.0,2.0,,,2020,연립다세대,중개거래,서울 동대문구
2024,11560,영등포구,10300,영등포동2가,1,대지,0332,0003,밀레니엄시티,2024-01-27,22500,27.37,39.55,11.0,,,2018,오피스텔,중개거래,서울 영등포구
2024,11380,은평구,11400,진관동,1,대지,0102,0000,박석고개1단지힐스테이트(116~131동)BL2-1,2024-01-27,78500,59.85,0.0,4.0,,,2009,아파트,중개거래,서울 은평구
2024,11650,서초구,10700,반포동,1,대지,0018,0001,래미안퍼스티지,2024-01-27,262000,59.96,0.0,27.0,,,2009,아파트,중개거래,서울 서초구
2024,11680,강남구,11200,자곡동,1,대지,0658,0000,강남힐스테이트에코,2024-01-26,17000,23.75,31.49,9.0,,,2014,오피스텔,중개거래,서울 강남구
2024,11380,은평구,10400,갈현동,1,대지,0435,0007,호림리슈빌4차,2024-01-26,17000,29.82,18.91,5.0,,20240205,2014,연립다세대,중개거래,서울 은평구
2024,11140,중구,14500,광희동1가,1,대지,0089,0001,광희동금호트윈 오피스텔,2024-01-26,16150,37.13,52.63,15.0,,,1999,오피스텔,중개거래,서울 중구
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2024-01-26,217000,84.99,0.0,5.0,,,2008,아파트,중개거래,서울 송파구
2024,11560,영등포구,11300,당산동3가,1,대지,0566,0000,당산계룡리슈빌2단지,2024-01-26,63000,38.77,0.0,13.0,,,2014,아파트,중개거래,서울 영등포구
2024,11215,광진구,10500,자양동,,,,,,2024-01-26,275063,209.17,129.9,0.0,,,1989,단독다가구,직거래,
2024,11215,광진구,10400,광장동,1,대지,0582,0000,광장힐스테이트,2024-01-26,211000,130.17,0.0,19.0,,,2012,아파트,중개거래,서울 광진구
2024,11305,강북구,10100,미아동,1,대지,1363,0000,수유지웰에스테이트,2024-01-26,11100,15.89,13.04,3.0,,,2015,연립다세대,직거래,
2024,11545,금천구,10200,독산동,1,대지,1147,0000,금천롯데캐슬골드파크1차,2024-01-26,105000,84.81,0.0,16.0,,,2016,아파트,중개거래,서울 금천구
2024,11290,성북구,13700,상월곡동,,,,,,2024-01-26,160000,344.6,192.0,0.0,,,2014,단독다가구,직거래,
2024,11590,동작구,10200,상도동,1,대지,0210,0048,그린힐,2024-01-26,31500,38.64,24.59,2.0,,,2014,연립다세대,중개거래,서울 동작구
2024,11500,강서구,10900,방화동,1,대지,0292,0001,양지샤인빌,2024-01-26,31000,43.71,27.21,3.0,,,2017,연립다세대,중개거래,서울 강서구
2024,11710,송파구,10100,잠실동,1,대지,0040,0000,갤러리아팰리스,2024-01-26,320000,176.03,0.0,15.0,,,2005,아파트,중개거래,서울 송파구
2024,11200,성동구,10600,사근동,1,대지,0199,0000,중앙하이츠,2024-01-26,70000,71.85,0.0,8.0,,,1989,아파트,중개거래,서울 성동구
2024,11470,양천구,10200,목동,1,대지,0537,0011,더캐슬,2024-01-26,29000,28.0,18.18,2.0,,,2015,연립다세대,중개거래,서울 양천구
2024,11710,송파구,10900,장지동,1,대지,0879,0000,송파더센트레,2024-01-26,91000,51.77,0.0,8.0,,,2013,아파트,중개거래,서울 송파구
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2024-01-26,91000,59.96,0.0,9.0,,,2000,아파트,중개거래,서울 성동구
2024,11740,강동구,10700,암사동,1,대지,0485,0030,프라임캐슬,2024-01-26,38000,48.77,30.19,5.0,,,2014,연립다세대,중개거래,서울 강동구
2024,11740,강동구,10800,성내동,1,대지,0208,0002,(208-2),2024-01-26,25000,54.71,32.3,5.0,,,2008,연립다세대,중개거래,"경기 고양덕양구, 서울 강동구"
2024,11410,서대문구,11100,홍제동,1,대지,0455,0000,현대그린,2024-01-26,64500,84.96,0.0,12.0,,,1996,아파트,중개거래,서울 서대문구
2024,11305,강북구,10300,수유동,1,대지,0510,0022,동익빌라,2024-01-26,13000,49.52,43.06,2.0,,,1982,연립다세대,중개거래,서울 강북구
2024,11200,성동구,12200,용답동,1,대지,0167,0010,엘리카운티,2024-01-26,55000,29.66,19.91,5.0,,,2023,연립다세대,직거래,
2024,11410,서대문구,11800,홍은동,1,대지,0457,0000,동일,2024-01-26,55000,84.98,0.0,20.0,,,1997,아파트,중개거래,서울 서대문구
2024,11545,금천구,10300,시흥동,1,대지,0861,0036,스타빌리지,2024-01-26,31900,29.95,18.49,3.0,,,2022,연립다세대,직거래,
2024,11590,동작구,10700,사당동,1,대지,1155,0000,대성유니드,2024-01-26,90000,84.93,0.0,3.0,,,2009,아파트,중개거래,서울 동작구
2024,11215,광진구,10100,중곡동,,,,,,2024-01-26,63500,155.54,96.5,0.0,,,1985,단독다가구,직거래,
2024,11200,성동구,10800,응봉동,1,대지,0015,0000,대림강변타운,2024-01-26,104500,59.76,0.0,6.0,,,2001,아파트,중개거래,서울 성동구
2024,11470,양천구,10100,신정동,,,,,,2024-01-26,220000,155.52,145.0,0.0,,,1995,단독다가구,직거래,
2024,11260,중랑구,10200,상봉동,1,대지,0106,0007,남도,2024-01-26,21500,41.52,22.79,3.0,,,1995,연립다세대,중개거래,서울 중랑구
2024,11500,강서구,10300,화곡동,1,대지,0061,0101,한울타운,2024-01-26,27000,64.79,28.77,3.0,,,2003,연립다세대,중개거래,서울 강서구
2024,11740,강동구,10500,길동,1,대지,0320,0002,강동디앤써밋,2024-01-26,29000,18.95,8.24,11.0,,,2019,연립다세대,중개거래,서울 강동구
